Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA LTD.,Active,B ,1.00,INE416D01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506222,Styrenix Performance Materials Limited,STYRENIX,Styrenix Performance Materials Ltd,Active,B ,10.00,INE189B01011,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506235,Alembic  Ltd,ALEMBICLTD,ALEMBIC LTD.,Active,B ,2.00,INE426A01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
506248,Amines & Plasticizers Ltd,AMNPLST,AMINES & PLASTICIZERS LTD.,Active,B ,2.00,INE275D01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Active,B ,1.00,INE737D01021,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
506390,Heubach Colorants India Limited,HEUBACHIND,Heubach Colorants India Ltd,Active,B ,10.00,INE492A01029,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,B ,10.00,INE505A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,B ,2.00,INE077F01035,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Active,B ,5.00,INE138C01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,B ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506685,Ultramarine & Pigments Ltd.,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,Active,B ,2.00,INE405A01021,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
506687,Transpek Industry Ltd.,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Active,B ,10.00,INE687A01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,B ,10.00,INE400A01014,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,B ,2.00,INE607A01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506854,TANFAC Industries Ltd.,TANFACIND,TANFAC INDUSTRIES LTD.-$,Active,B ,10.00,INE639B01015,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,Active,B ,1.00,INE942C01045,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
507315,Sakthi Sugars Ltd.,SAKHTISUG,SAKTHI SUGARS LTD.,Active,B ,10.00,INE623A01011,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
507410,Walchandnagar Industries Ltd,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Active,B ,2.00,INE711A01022,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
507488,G.M. Breweries Ltd.,GMBREW,G.M.BREWERIES LTD.,Active,B ,10.00,INE075D01018,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
507490,Rana Sugars Ltd.,RANASUG,RANA SUGARS LTD.,Active,B ,10.00,INE625B01014,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
507526,Associated Alcohols & Breweries Ltd,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Active,B ,10.00,INE073G01016,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
507552,Foods & Inns Ltd.,FOODSIN,FOODS & INNS LTD.,Active,B ,1.00,INE976E01023,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
507717,Dhanuka Agritech Ltd.,DHANUKA,DHANUKA AGRITECH LTD.,Active,B ,2.00,INE435G01025,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
507747,TTK Healthcare Ltd.,TTKHLTCARE,TTK HEALTHCARE LTD.-$,Active,B ,10.00,INE910C01018,Diversified,Equity,Diversified,Diversified,Diversified,Diversified
507753,TGV SRAAC LIMITED,TGVSL,TGV Sraac Ltd,Active,B ,10.00,INE284B01028,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
507779,Kanpur Plastipack Limited,KANPRPLA,KANPUR PLASTIPACK LTD.,Active,B ,10.00,INE694E01014,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
507789,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,Active,B ,5.00,INE048B01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
507794,Khaitan Chemicals & Fertilizers Ltd,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,Active,B ,1.00,INE745B01028,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
507910,FIBERWEB (INDIA) LTD.,FIBERWEB,FIBERWEB (INDIA) LTD.,Active,B ,10.00,INE296C01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
508486,Hawkins Cooker Ltd.,HAWKINCOOK,HAWKINS COOKERS LTD.-$,Active,B ,10.00,INE979B01015,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
508807,IST Limited,ISTLTD,IST LTD.,Active,B ,5.00,INE684B01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
508814,Cosmo First Limited,COSMOFIRST,Cosmo First Ltd,Active,B ,10.00,INE757A01017,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
508906,Everest Industries Ltd.,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,B ,10.00,INE295A01018,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,B ,10.00,INE193B01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
508989,Navneet Education Limited,NAVNETEDUL,Navneet Education Limited,Active,B ,2.00,INE060A01024,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication
509020,Ruchi Infrastructure Ltd,RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,Active,B ,1.00,INE413B01023,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
509048,Lancor Holdings Ltd.,LANCORHOL,LANCOR HOLDINGS LTD.,Active,B ,2.00,INE572G01025,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
509055,Visaka Industries Ltd.,VISAKAIND,VISAKA INDUSTRIES LTD.,Active,B ,2.00,INE392A01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
509079,Gufic BioSciences Ltd.,GUFICBIO,GUFIC BIOSCIENCES LTD.,Active,B ,1.00,INE742B01025,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
509220,PTL Enterprises Ltd,PTL,PTL ENTERPRISES LTD.-$,Active,B ,1.00,INE034D01049,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
509438,Benares Hotels Ltd,BENARAS,BENARES HOTELS LTD.,Active,B ,10.00,INE664D01019,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
509567,Goa Carbon Ltd.,GOACARBON,GOA CARBON LTD.-$,Active,B ,10.00,INE426D01013,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5.00,INE310C01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
509675,HIL Limited,HIL,HIL LTD.,Active,B ,10.00,INE557A01011,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing"
509692,Indian Card Clothing Ltd,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B ,10.00,INE061A01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
509709,International Conveyors Ltd.,INTLCONV,INTERNATIONAL CONVEYORS LTD.,Active,B ,1.00,INE575C01027,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
509715,Jay Shree Tea & Industries Ltd.,JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD.,Active,B ,5.00,INE364A01020,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
509820,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,Huhtamaki India Ltd,Active,B ,2.00,INE275B01026,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
509874,Shalimar Paints Ltd.,SHALPAINTS,SHALIMAR PAINTS LTD.-$,Active,B ,2.00,INE849C01026,Paints,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints
511034,Jindal Drilling & Industries Ltd.,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5.00,INE742C01031,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling
511076,Sat Industries Ltd,SATINDLTD,SAT INDUSTRIES LTD.-$,Active,B ,2.00,INE065D01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
511108,Shiva Texyarn Ltd.,SHIVATEX,SHIVA TEXYARN LTD.,Active,B ,10.00,INE705C01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
511208,IL & FS Investment Managers Ltd.,IVC,IL&FS INVESTMENT MANAGERS LTD.,Active,B ,2.00,INE050B01023,Asset Management Company,Equity,Financial Services,Financial Services,Capital Markets,Asset Management Company
511333,VLS Finance Limited,VLSFINANCE,VLS FINANCE LTD.,Active,B ,10.00,INE709A01018,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
511413,CREST VENTURES LIMITED,CREST,CREST VENTURES LIMITED,Active,B ,10.00,INE559D01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511473,Indbank Merchant Banking Services L,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,Active,B ,10.00,INE841B01017,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
511505,Capital Trust Ltd.,CAPTRUST,CAPITAL TRUST LTD.,Active,B ,10.00,INE707C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511551,Monarch Networth Capital Limited,MONARCH,Monarch Networth Capital Ltd,Active,B ,10.00,INE903D01011,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
511559,Times Guaranty Ltd.,TIMESGTY,TIMES GUARANTY LTD.,Active,B ,10.00,INE289C01025,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511605,Arihant Capital Markets Ltd.,ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD.,Active,B ,1.00,INE420B01036,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
511611,DCM Financial Services Ltd.,DCMFINSERV,DCM FINANCIAL SERVICES LTD.,Active,B ,10.00,INE891B01012,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
511630,Sambhaav Media Ltd.,SAMBHAAV,SAMBHAAV MEDIA LTD.,Active,B ,1.00,INE699B01027,Electronic Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media
511676,GIC Housing Finance Ltd.,GICHSGFIN,GIC HOUSING FINANCE LTD.,Active,B ,10.00,INE289B01019,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company
511724,BAID FINSERV LIMITED,BAIDFIN,Baid Finserv Ltd,Active,B ,2.00,INE020D01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511726,Vipul Limited,VIPULLTD,VIPUL LTD.,Active,B ,1.00,INE946H01037,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
511742,UGRO CAPITAL LIMITED,UGROCAP,Ugro Capital Ltd,Active,B ,10.00,INE583D01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511766,Muthoot Capital Services Ltd.,MUTHOOTCAP,MUTHOOT CAPITAL SERVICES LTD.,Active,B ,10.00,INE296G01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511768,Master Trust Ltd.,MASTERTR,MASTER TRUST LTD.,Active,B ,5.00,INE677D01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
512068,Deccan Gold Mines Ltd.,DECNGOLD,DECCAN GOLD MINES LTD.,Active,B ,1.00,INE945F01025,Precious Metals,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Precious Metals
512131,Signet Industries Limited,SIGIND,Signet Industries Limited,Active,B ,10.00,INE529F01035,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
512161,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,Securekloud Technologies Ltd,Active,B ,5.00,INE650K01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
512267,Media Matrix Worldwide Ltd.,MMWL,MEDIA MATRIX WORLDWIDE LTD.,Active,B ,1.00,INE200D01020,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
512296,Bhagyanagar India Limited,BHAGYANGR,BHAGYANAGAR INDIA LTD.,Active,B ,2.00,INE458B01036,Copper,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Copper
512463,LLOYDS ENTERPRISES LIMITED,LLOYDSENT,Lloyds Enterprises Ltd,Active,B ,1.00,INE080I01025,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,B ,2.00,INE668D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
512531,State Trading Corporation of India,STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.,Active,B ,10.00,INE655A01013,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
512559,Kohinoor Foods Ltd,KOHINOOR,KOHINOOR FOODS LTD.,Active,B ,10.00,INE080B01012,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
512597,KEYNOTE FINANCIAL SERVICES LIMITED,KEYFINSERV,Keynote Financial Services Ltd,Active,B ,10.00,INE681C01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
512608,Bhandari Hosiery Exports Ltd.,BHANDARI,BHANDARI HOSIERY EXPORTS LTD.,Active,B ,1.00,INE474E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.00,INE231G01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
513108,Gandhi Special Tubes Ltd.,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,Active,B ,5.00,INE524B01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513121,Oricon Enterprises Ltd.,ORICONENT,ORICON ENTERPRISES LTD.-$,Active,B ,2.00,INE730A01022,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
513228,Pennar Industries Ltd.,PENIND,PENNAR INDUSTRIES LTD.-$,Active,B ,5.00,INE932A01024,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
513262,Steel Strips & Wheels Ltd,SSWL,STEEL STRIPS WHEELS LTD.-$,Active,B ,1.00,INE802C01033,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.00,INE993A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513349,Ajmera Realty & Infra India Limited,AJMERA,AJMERA REALTY & INFRA INDIA LTD.,Active,B ,10.00,INE298G01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
513436,Shah Alloys Limited,SHAHALLOYS,SHAH ALLOYS LTD.,Active,B ,10.00,INE640C01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513517,Steelcast Ltd.,STEELCAS,STEELCAST LTD.,Active,B ,5.00,INE124E01020,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
513519,PITTI ENGINEERING LIMITED,PITTIENG,Pitti Engineering Ltd-$,Active,B ,5.00,INE450D01021,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
513554,Mahamaya Steel Industries Limited,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Active,B ,10.00,INE451L01014,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513729,Aro Granite Industries Ltd.,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,Active,B ,10.00,INE210C01013,Granites & Marbles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Granites & Marbles
514036,Loyal Textiles Mills Ltd,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Active,B ,10.00,INE970D01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
514043,Himatsingka Seide Ltd.,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.00,INE049A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
